1980,11.2828,11.1829,9.58292,11.1829,9.58292
1981,11.6878,10.9352,9.50131,10.9352,9.50131
1982,10.6465,10.8793,9.52326,10.8793,9.52326
1983,11.0044,10.4849,9.66571,10.4849,9.66571
1984,11.0074,10.6736,9.40767,10.6736,9.40767
1985,10.6045,10.9242,9.98617,10.9242,9.98617
1986,11.6674,10.9966,9.84088,10.9966,9.84088
1987,11.784,11.1454,9.71923,11.1454,9.71923
1988,11.4498,10.981,9.92428,10.981,9.92428
1989,10.931,11.1721,10.0312,11.1721,10.0312
1990,11.871,11.4661,10.1155,11.4661,10.1155
1991,11.6455,11.5876,9.82122,11.5876,9.82122
1992,11.34,11.1607,9.91313,11.1607,9.91313
1993,10.6108,11.0483,9.48134,11.0483,9.48134
1994,11.5975,11.0973,10.1806,11.0973,10.1806
1995,11.4232,11.3337,10.334,11.3337,10.334
1996,10.8419,11.2445,9.95008,11.2445,9.95008
1997,10.9488,11.1803,10.5036,11.1803,10.5036
1998,12.0579,11.5024,10.6348,11.5024,10.6348
1999,11.9448,11.4156,10.6044,11.4156,10.6044
2000,11.5693,11.3904,10.6575,11.3904,10.6575
2001,11.8247,11.7277,10.6439,11.7277,10.6439
2002,11.6016,11.4683,10.2967,11.4683,10.2967
2003,11.6418,11.4525,10.5222,11.4525,10.5222
2004,11.5855,11.9112,10.7504,11.9112,10.7504
2005,11.9794,11.7156,10.7637,11.7156,10.7637
2006,12.3759,11.9213,10.3234,11.9213,10.3234
2007,12.087,11.8703,10.7209,11.8703,10.7209
2008,11.3152,11.7264,10.8469,11.7264,10.8469
2009,11.2707,11.64,11.0393,11.64,11.0393
2010,11.6975,11.8252,10.9983,11.8252,10.9983
2011,11.7909,11.7939,10.7756,11.7939,10.7756
2012,13.0777,11.8041,11.0359,11.8041,11.0359
2013,11.2771,12.2748,11.2325,12.2748,11.2325
2014,11.3466,12.0928,11.1992,12.0928,11.1992
2015,12.4725,11.9979,11.1263,12.2415,11.2441
2016,12.7911,12.284,11.6297,12.2178,11.2209
2017,12.5756,12.5103,11.1818,12.2426,11.4609
2018,12.0278,12.3886,11.6981,12.3014,11.1517
2019,11.5591,12.2494,11.2735,12.2035,11.619
2020,9.97E+36,12.198,12.0504,12.2821,11.6284
2021,9.97E+36,12.4968,11.9097,12.4313,11.9423
2022,9.97E+36,12.4652,11.8511,12.7229,11.5659
2023,9.97E+36,12.4886,11.7447,12.3393,11.7992
2024,9.97E+36,12.4565,11.975,12.5842,12.2599
2025,9.97E+36,12.513,11.8817,12.4701,12.4251
2026,9.97E+36,12.8176,11.7483,12.5186,12.1471
2027,9.97E+36,12.6694,11.9684,12.9336,12.2011
2028,9.97E+36,12.6787,12.221,12.8352,12.3646
2029,9.97E+36,12.7633,12.3948,12.8053,12.4306
2030,9.97E+36,12.4721,12.4176,12.9949,12.3941
2031,9.97E+36,12.9612,12.2929,12.9304,12.6064
2032,9.97E+36,12.8825,12.0953,13.1617,12.4645
2033,9.97E+36,13.0098,12.3762,13.0097,12.7154
2034,9.97E+36,13.0727,12.1054,13.2524,12.7502
2035,9.97E+36,12.9145,12.2938,12.8843,12.9676
2036,9.97E+36,13.0242,12.6628,13.0521,12.946
2037,9.97E+36,12.9919,12.805,13.1477,13.1934
2038,9.97E+36,13.0574,12.4376,12.8389,12.8978
2039,9.97E+36,13.1441,13.022,13.6162,12.9047
2040,9.97E+36,13.3313,12.7077,13.4034,13.0496
2041,9.97E+36,13.248,13.002,13.669,13.5215
2042,9.97E+36,13.3666,13.1686,13.6118,13.6986
2043,9.97E+36,12.8989,12.9207,13.3439,13.1558
2044,9.97E+36,13.204,12.9411,13.3833,13.5694
2045,9.97E+36,13.2973,13.242,13.5435,13.3005
2046,9.97E+36,13.506,12.9854,13.603,13.643
2047,9.97E+36,13.4948,13.0935,13.8184,13.5928
2048,9.97E+36,13.5394,13.2317,13.8896,13.8705
2049,9.97E+36,13.6496,13.3154,14.1011,14.4843
2050,9.97E+36,13.6412,13.3534,14.2325,14.0531
2051,9.97E+36,13.7975,13.3031,13.9502,13.6858
2052,9.97E+36,13.3643,13.6532,13.8743,13.9589
2053,9.97E+36,13.3864,13.2289,13.8204,14.5055
2054,9.97E+36,13.5636,13.3198,14.1966,14.5893
2055,9.97E+36,13.5916,13.782,14.5717,14.61
2056,9.97E+36,13.6464,13.7039,14.1133,14.6774
2057,9.97E+36,13.9492,13.6549,14.2234,14.8366
2058,9.97E+36,13.8859,13.7982,14.3298,14.9417
2059,9.97E+36,14.0137,13.2907,14.5016,14.8496
2060,9.97E+36,13.7914,13.884,14.6106,14.9564
2061,9.97E+36,13.8526,13.9569,14.2118,15.0942
2062,9.97E+36,13.8636,14.0048,14.7129,15.0562
2063,9.97E+36,13.9635,13.7436,14.5607,15.198
2064,9.97E+36,13.802,13.669,14.5282,15.6414
2065,9.97E+36,13.7091,14.3946,14.7546,15.505
2066,9.97E+36,13.6321,13.8552,14.9056,15.6415
2067,9.97E+36,13.985,13.6654,14.9243,15.5686
2068,9.97E+36,13.7651,14.175,14.876,15.6901
2069,9.97E+36,13.6625,14.3009,14.89,15.9397
2070,9.97E+36,13.8194,14.3826,14.512,15.7549
2071,9.97E+36,14.2061,14.4312,15.3795,15.8583
2072,9.97E+36,14.0304,14.0906,15.1564,16.2801
2073,9.97E+36,14.2117,14.0711,14.9022,16.2475
2074,9.97E+36,14.0447,14.6235,15.2458,16.6192
2075,9.97E+36,14.08,14.3852,15.2921,16.3258
2076,9.97E+36,13.9913,14.6767,15.3425,16.6713
2077,9.97E+36,13.998,14.3402,15.3157,16.7255
2078,9.97E+36,14.2484,14.1918,15.6974,16.7335
2079,9.97E+36,14.1912,14.5291,15.7429,17.3558
2080,9.97E+36,14.3891,14.9105,15.6788,17.4126
2081,9.97E+36,14.1907,14.5883,15.5474,17.0819
2082,9.97E+36,14.4467,14.6961,15.7464,17.2842
2083,9.97E+36,14.4995,14.7196,15.8317,16.9972
2084,9.97E+36,14.1988,14.7813,16.0811,17.4607
2085,9.97E+36,14.0951,14.9584,16.0013,17.1558
